url_length,domain_length,path_length,num_dots,num_hyphens,num_underscores,num_slashes,num_at,num_params,num_digits,num_special,has_https,has_ip,has_at_symbol,is_shortened,is_dangerous_tld,is_safe_tld,has_bank_keyword,has_verify_keyword,has_india_scam_keyword,has_action_keyword,keyword_count,num_subdomains,domain_has_digit,has_brand_spoof,label
26,18,8,2,0,0,2,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,2,0,0,0
46,33,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,2,0,0,1
22,14,8,2,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0
22,14,8,2,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0
22,14,8,2,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0
40,27,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,0,1,1,0,3,2,0,0,1
27,19,8,2,0,0,2,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,2,0,0,0
43,30,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,0,1,1,0,3,2,0,0,1
41,28,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,1,1,1,0,2,2,0,1,1
47,34,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2,2,0,1,1
44,31,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,0,1,1,0,4,2,0,1,1
22,14,8,2,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0
40,27,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,0,1,1,0,4,2,0,1,1
43,30,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,1,1,0,0,3,2,0,1,1
46,33,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,2,0,1,1
45,32,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,1,1,0,0,3,2,0,1,1
43,30,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,0,1,1,0,3,2,0,1,1
44,31,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,2,0,1,1
45,32,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2,2,0,1,1
47,34,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,1,1,0,0,3,2,0,1,1
42,29,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,0,1,1,0,3,2,0,1,1
21,13,8,2,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0
43,30,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2,2,0,1,1
45,32,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2,2,0,1,1
24,16,8,2,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0
24,16,8,2,0,0,2,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,2,0,0,0
48,35,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,2,0,1,1
24,16,8,2,0,0,2,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,2,0,0,0
43,30,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2,2,0,0,1
46,33,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,0,1,1,0,4,2,0,1,1
44,31,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,1,1,0,0,3,2,0,0,1
46,33,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,2,0,1,1
45,32,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,1,1,1,0,3,2,0,1,1
44,31,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,2,0,0,1
44,31,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2,2,0,1,1
43,30,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,1,1,1,0,3,2,0,0,1
46,33,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,2,0,0,1
46,33,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,0,1,1,0,3,2,0,0,1
23,15,8,2,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0
50,37,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2,2,0,1,1
24,16,8,3,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,0,0,0
22,14,8,2,0,0,2,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,2,0,0,0
45,32,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,0,1,1,0,3,2,0,0,1
44,31,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,2,0,0,1
45,32,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,0,1,1,0,3,2,0,1,1
48,35,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,2,0,1,1
22,14,8,2,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0
22,14,8,3,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,0,0,0
21,13,8,2,0,0,2,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,2,0,0,0
47,34,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2,2,0,0,1
45,32,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,1,1,1,0,3,2,0,1,1
20,12,8,2,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0
45,32,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,0,1,1,0,4,2,0,0,1
23,15,8,2,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0
42,29,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,2,0,0,1
42,29,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,0,1,1,0,3,2,0,1,1
24,16,8,2,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0
46,33,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2,2,0,1,1
47,34,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,0,1,1,0,4,2,0,0,1
39,26,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2,2,0,1,1
46,33,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,1,1,0,0,3,2,0,0,1
40,27,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,2,0,1,1
46,33,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,0,1,1,0,3,2,0,0,1
44,31,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,2,0,0,1
48,35,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,2,0,1,1
45,32,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,2,0,1,1
25,17,8,2,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,1,0
45,32,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,2,0,1,1
24,16,8,2,0,0,2,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,2,0,0,0
43,30,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,2,0,0,1
22,14,8,3,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,0,0,0
46,33,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,0,1,1,0,3,2,0,0,1
29,21,8,3,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,0,0,0
40,27,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,1,1,1,0,3,2,0,1,1
42,29,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,2,0,0,1
42,29,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,0,1,1,0,3,2,0,1,1
46,33,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,1,1,0,0,3,2,0,1,1
42,29,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,1,1,1,0,2,2,0,0,1
23,15,8,2,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0
40,27,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2,2,0,1,1
40,27,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,0,1,1,0,3,2,0,0,1
42,29,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,2,0,0,1
26,18,8,2,0,0,2,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,2,0,0,0
20,12,8,2,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0
44,31,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,2,0,1,1
43,30,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,0,1,1,0,3,2,0,1,1
38,25,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,0,1,1,0,3,2,0,0,1
48,35,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,0,1,1,0,4,2,0,0,1
44,31,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,0,1,1,0,4,2,0,1,1
23,15,8,2,0,0,2,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,2,0,0,0
23,15,8,2,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0
45,32,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,2,0,1,1
40,27,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,0,1,1,0,3,2,0,1,1
20,12,8,2,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0
24,16,8,3,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,0,0,0
46,33,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,0,1,1,0,3,2,0,1,1
46,33,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2,2,0,1,1
21,13,8,2,0,0,2,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,2,0,0,0
26,18,8,2,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0
20,12,8,2,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0
44,31,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2,2,0,1,1
41,28,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,1,1,1,0,3,2,0,1,1
46,33,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2,2,0,0,1
48,35,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,2,0,1,1
43,30,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,2,0,0,1
43,30,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,1,1,0,0,3,2,0,1,1
23,15,8,2,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0
40,27,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2,2,0,0,1
41,28,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,1,1,1,0,3,2,0,1,1
42,29,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,0,1,1,0,3,2,0,0,1
42,29,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,0,1,1,0,3,2,0,1,1
23,15,8,3,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,0,0,0
44,31,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,2,0,0,1
44,31,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,0,1,1,0,4,2,0,0,1
45,32,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,2,0,0,1
41,28,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2,2,0,1,1
23,15,8,3,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,0,0,0
24,16,8,2,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0
45,32,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,0,1,1,0,3,2,0,0,1
39,26,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,0,1,1,0,3,2,0,1,1
24,16,8,2,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0
45,32,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,1,1,1,0,3,2,0,1,1
45,32,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,1,1,0,0,3,2,0,0,1
46,33,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,2,0,0,1
46,33,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2,2,0,0,1
22,14,8,2,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0
44,31,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,1,1,1,0,3,2,0,1,1
24,16,8,2,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0
43,30,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,1,1,1,0,3,2,0,0,1
20,12,8,2,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0
44,31,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,1,1,1,0,3,2,0,0,1
45,32,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,2,0,0,1
24,16,8,2,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0
44,31,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,2,0,0,1
47,34,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2,2,0,0,1
21,13,8,2,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0
45,32,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2,2,0,1,1
42,29,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,1,1,0,0,3,2,0,0,1
49,36,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,2,0,1,1
46,33,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2,2,0,1,1
22,14,8,2,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0
26,18,8,2,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0
23,15,8,2,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0
44,31,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,2,0,0,1
40,27,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2,2,0,0,1
44,31,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,1,1,0,0,3,2,0,1,1
46,33,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,2,0,1,1
25,17,8,2,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0
52,39,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,2,0,1,1
44,31,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,2,0,1,1
26,18,8,3,0,0,2,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,3,0,0,0
45,32,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,1,1,0,0,3,2,0,1,1
42,29,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,1,1,1,0,2,2,0,1,1
44,31,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,1,1,0,0,3,2,0,0,1
44,31,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,1,1,0,0,3,2,0,1,1
47,34,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,1,1,0,0,3,2,0,1,1
51,38,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,2,0,1,1
48,35,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,2,0,1,1
22,14,8,2,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0
44,31,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,2,0,1,1
24,16,8,2,0,0,2,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,2,0,0,0
43,30,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2,2,0,0,1
21,13,8,2,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0
40,27,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,1,1,1,0,2,2,0,1,1
47,34,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,1,1,0,0,3,2,0,1,1
43,30,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2,2,0,1,1
27,19,8,2,0,0,2,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,2,0,0,0
48,35,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2,2,0,1,1
45,32,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2,2,0,0,1
20,12,8,2,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0
45,32,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2,2,0,1,1
45,32,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,1,1,1,0,3,2,0,1,1
45,32,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,2,0,1,1
44,31,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,2,0,0,1
48,35,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2,2,0,1,1
43,30,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2,2,0,1,1
48,35,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,1,1,1,0,3,2,0,1,1
43,30,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,2,0,0,1
22,14,8,2,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0
42,29,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,0,1,1,0,3,2,0,0,1
41,28,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2,2,0,1,1
43,30,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,2,0,0,1
27,19,8,2,0,0,2,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,2,0,0,0
46,33,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,0,1,1,0,4,2,0,0,1
26,18,8,3,0,0,2,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,3,0,0,0
44,31,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,0,1,1,0,3,2,0,0,1
43,30,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,2,0,1,1
45,32,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2,2,0,1,1
45,32,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2,2,0,1,1
47,34,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,1,1,1,0,2,2,0,0,1
42,29,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2,2,0,1,1
48,35,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,2,0,1,1
42,29,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,2,0,0,1
25,17,8,2,0,0,2,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,2,0,0,0
48,35,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2,2,0,1,1
46,33,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,2,0,1,1
43,30,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,1,1,1,0,3,2,0,1,1
23,15,8,2,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0
41,28,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2,2,0,1,1
47,34,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,2,0,1,1
46,33,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2,2,0,1,1
44,31,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2,2,0,0,1
24,16,8,3,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,0,0,0
28,20,8,3,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,0,0,0
22,14,8,2,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0
22,14,8,2,0,0,2,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,2,0,0,0
47,34,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,1,1,0,0,3,2,0,1,1
42,29,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,0,1,1,0,3,2,0,1,1
42,29,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,1,1,0,0,3,2,0,1,1
48,35,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2,2,0,1,1
24,16,8,3,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,0,0,0
46,33,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,2,0,1,1
45,32,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,1,1,0,0,3,2,0,1,1
42,29,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,2,0,0,1
20,12,8,2,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0
22,14,8,2,0,0,2,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,2,0,0,0
42,29,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,0,1,1,0,3,2,0,1,1
27,19,8,2,0,0,2,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,2,0,0,0
43,30,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,2,0,0,1
22,14,8,2,0,0,2,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,2,0,0,0
43,30,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,1,1,0,0,3,2,0,1,1
24,16,8,2,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0
46,33,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,1,1,1,0,2,2,0,0,1
43,30,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,0,1,1,0,3,2,0,1,1
40,27,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,0,1,1,0,4,2,0,1,1
46,33,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,0,1,1,0,3,2,0,0,1
21,13,8,3,0,0,2,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,3,0,1,0
22,14,8,2,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0
41,28,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,0,1,1,0,4,2,0,1,1
47,34,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2,2,0,1,1
45,32,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,2,0,1,1
44,31,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2,2,0,0,1
26,18,8,3,0,0,2,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,3,0,0,0
42,29,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,1,1,1,0,3,2,0,0,1
19,11,8,2,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,2,0,0,0
39,26,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,0,1,1,0,4,2,0,1,1
46,33,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,2,0,0,1
49,36,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2,2,0,1,1
25,17,8,2,0,0,2,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,2,0,0,0
40,27,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,0,1,1,0,3,2,0,0,1
23,15,8,2,0,0,2,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,2,0,0,0
44,31,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,0,1,1,0,4,2,0,0,1
46,33,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,1,1,0,0,3,2,0,1,1
43,30,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,2,0,1,1
48,35,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2,2,0,0,1
50,37,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,1,1,1,0,3,2,0,0,1
44,31,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2,2,0,1,1
28,20,8,3,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,0,0,0
43,30,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,2,0,0,1
44,31,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,0,1,1,0,3,2,0,0,1
44,31,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,2,0,0,1
43,30,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,2,0,1,1
45,32,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,1,1,0,0,3,2,0,0,1
46,33,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,1,1,1,0,3,2,0,1,1
44,31,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2,2,0,1,1
42,29,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,2,0,0,1
43,30,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,0,1,1,0,3,2,0,1,1
45,32,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2,2,0,1,1
22,14,8,2,0,0,2,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,2,0,0,0
44,31,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,1,1,0,0,3,2,0,1,1
44,31,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,0,1,1,0,3,2,0,1,1
45,32,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,2,0,0,1
43,30,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,1,1,0,0,3,2,0,1,1
40,27,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2,2,0,1,1
43,30,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2,2,0,1,1
46,33,13,2,3,0,3,0,0,0,0,0,0,0,0,1,0,1,1,0,0,3,2,0,1,1
